"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 05, 2019","13,346,000","13,515,000","13,788,000","13,070,000","9.98K","-1.32%"
"Jul 04, 2019","13,524,000","14,422,000","14,515,000","13,450,000","11.65K","-6.23%"
"Jul 03, 2019","14,422,000","13,217,000","14,450,000","13,217,000","16.43K","9.11%"
"Jul 02, 2019","13,218,000","13,013,000","13,337,000","11,750,000","21.79K","1.58%"
"Jul 01, 2019","13,013,000","13,588,000","13,856,000","12,270,000","16.91K","-3.98%"
"Jun 30, 2019","13,552,000","14,568,000","14,829,000","13,499,000","9.75K","-6.97%"
"Jun 29, 2019","14,568,000","15,307,000","15,404,000","14,243,000","10.77K","-4.84%"
"Jun 28, 2019","15,309,000","14,008,000","15,378,000","13,600,000","17.46K","9.37%"
"Jun 27, 2019","13,997,000","15,863,000","16,400,000","12,959,000","32.22K","-11.84%"
"Jun 26, 2019","15,876,000","13,983,000","16,850,000","13,885,000","27.61K","13.53%"
"Jun 25, 2019","13,984,000","12,900,000","13,999,000","12,870,000","9.25K","8.40%"
"Jun 24, 2019","12,900,000","12,686,000","12,969,000","12,450,000","5.20K","1.78%"
"Jun 23, 2019","12,675,000","12,385,000","13,040,000","12,200,000","6.49K","2.34%"
"Jun 22, 2019","12,385,000","11,991,000","13,054,000","11,840,000","14.64K","3.34%"
"Jun 21, 2019","11,985,000","11,350,000","12,000,000","11,350,000","5.89K","5.55%"
"Jun 20, 2019","11,355,000","11,062,000","11,400,000","10,943,000","4.75K","2.64%"
"Jun 19, 2019","11,063,000","10,900,000","11,100,000","10,833,000","2.56K","1.49%"
"Jun 18, 2019","10,901,000","11,056,000","11,083,000","10,750,000","3.85K","-1.51%"
"Jun 17, 2019","11,068,000","10,717,000","11,185,000","10,717,000","4.37K","3.19%"
"Jun 16, 2019","10,726,000","10,537,000","11,164,000","10,472,000","6.93K","1.80%"
"Jun 15, 2019","10,536,000","10,465,000","10,550,000","10,315,000","2.39K","0.68%"
"Jun 14, 2019","10,465,000","9,936,000","10,515,000","9,855,000","4.33K","5.27%"
"Jun 13, 2019","9,941,000","9,789,000","10,025,000","9,697,000","2.76K","1.46%"
"Jun 12, 2019","9,798,000","9,588,000","9,863,000","9,505,000","3.42K","2.19%"
"Jun 11, 2019","9,588,000","9,740,000","9,750,000","9,451,000","3.12K","-1.56%"
"Jun 10, 2019","9,740,000","9,429,000","9,788,000","9,290,000","4.29K","3.30%"
"Jun 09, 2019","9,429,000","9,728,000","9,770,000","9,336,000","2.66K","-3.07%"
"Jun 08, 2019","9,728,000","9,741,000","9,813,000","9,592,000","1.99K","-0.17%"
"Jun 07, 2019","9,745,000","9,489,000","9,814,000","9,380,000","4.08K","2.70%"
"Jun 06, 2019","9,489,000","9,571,000","9,650,000","9,138,000","3.78K","-0.86%"
"Jun 05, 2019","9,571,000","9,488,000","9,777,000","9,330,000","5.32K","0.85%"
"Jun 04, 2019","9,490,000","10,000,000","10,053,000","9,200,000","9.97K","-5.10%"
"Jun 03, 2019","10,000,000","10,501,000","10,502,000","10,000,000","4.58K","-4.76%"
"Jun 02, 2019","10,500,000","10,328,000","10,586,000","10,321,000","2.66K","1.67%"
"Jun 01, 2019","10,328,000","10,365,000","10,400,000","10,232,000","2.47K","-0.41%"
"May 31, 2019","10,371,000","10,146,000","10,387,000","9,900,000","5.52K","2.20%"
"May 30, 2019","10,148,000","10,339,000","10,811,000","9,904,000","7.54K","-1.85%"
"May 29, 2019","10,339,000","10,332,000","10,490,000","10,046,000","4.02K","0.07%"
"May 28, 2019","10,332,000","10,382,000","10,451,000","10,204,000","3.81K","-0.47%"
"May 27, 2019","10,381,000","10,299,000","10,583,000","10,255,000","5.84K","0.79%"
"May 26, 2019","10,300,000","9,593,000","10,434,000","9,390,000","6.05K","7.43%"
"May 25, 2019","9,588,000","9,555,000","9,662,000","9,500,000","2.37K","0.33%"
"May 24, 2019","9,556,000","9,475,000","9,688,000","9,351,000","4.84K","0.78%"
"May 23, 2019","9,482,000","9,289,000","9,587,000","9,006,000","6.21K","2.07%"
"May 22, 2019","9,290,000","9,498,000","9,595,000","9,202,000","5.26K","-2.28%"
"May 21, 2019","9,507,000","9,580,000","9,644,000","9,403,000","4.43K","-0.66%"
"May 20, 2019","9,570,000","9,699,000","9,700,000","9,200,000","7.18K","-1.33%"
"May 19, 2019","9,699,000","8,800,000","9,770,000","8,793,000","8.59K","10.25%"
"May 18, 2019","8,797,000","8,885,000","9,215,000","8,700,000","6.24K","-0.99%"
"May 17, 2019","8,885,000","9,452,000","9,529,000","8,050,000","14.27K","-6.00%"
"May 16, 2019","9,452,000","9,617,000","9,832,000","9,262,000","10.36K","-1.72%"
"May 15, 2019","9,617,000","9,536,000","9,753,000","9,243,000","8.63K","0.86%"
"May 14, 2019","9,535,000","9,240,000","9,900,000","9,100,000","13.84K","3.19%"
"May 13, 2019","9,240,000","8,179,000","9,505,000","8,064,000","14.32K","13.01%"
"May 12, 2019","8,176,000","8,382,000","8,800,000","7,915,000","10.48K","-2.53%"
"May 11, 2019","8,388,000","7,500,000","8,524,000","7,498,000","10.09K","11.84%"
"May 10, 2019","7,500,000","7,270,000","7,585,000","7,233,000","4.97K","3.16%"
"May 09, 2019","7,270,000","6,952,000","7,295,000","6,952,000","4.31K","4.59%"
"May 08, 2019","6,951,000","6,752,000","6,965,000","6,682,000","2.78K","2.93%"
"May 07, 2019","6,753,000","6,619,000","6,927,000","6,613,000","4.02K","2.02%"
"May 06, 2019","6,619,000","6,700,000","6,703,000","6,569,000","2.01K","-1.11%"
"May 05, 2019","6,693,000","6,713,000","6,725,000","6,604,000","1.39K","-0.30%"
"May 04, 2019","6,713,000","6,583,000","6,750,000","6,458,000","3.40K","1.97%"
"May 03, 2019","6,583,000","6,326,000","6,717,000","6,300,000","5.11K","4.01%"
"May 02, 2019","6,329,000","6,200,000","6,369,000","6,167,000","1.89K","2.08%"
"May 01, 2019","6,200,000","6,123,000","6,200,000","6,117,000","1.50K","1.24%"
"Apr 30, 2019","6,124,000","6,030,000","6,173,000","6,010,000","2.36K","1.56%"
"Apr 29, 2019","6,030,000","6,132,000","6,158,000","5,937,000","3.07K","-1.63%"
"Apr 28, 2019","6,130,000","6,110,000","6,185,000","6,090,000","1.17K","0.33%"
"Apr 27, 2019","6,110,000","6,138,000","6,166,000","6,053,000","1.35K","-0.46%"
"Apr 26, 2019","6,138,000","6,111,000","6,313,000","6,012,000","4.92K","0.34%"
"Apr 25, 2019","6,117,000","6,419,000","6,448,000","6,065,000","4.38K","-4.70%"
"Apr 24, 2019","6,419,000","6,440,000","6,560,000","6,300,000","5.82K","-0.33%"
"Apr 23, 2019","6,440,000","6,235,000","6,542,000","6,220,000","5.02K","3.29%"
"Apr 22, 2019","6,235,000","6,148,000","6,281,000","6,100,000","2.88K","1.51%"
"Apr 21, 2019","6,142,000","6,142,000","6,180,000","6,057,000","2.21K","-0.13%"
"Apr 20, 2019","6,150,000","6,087,000","6,161,000","6,081,000","1.60K","1.03%"
"Apr 19, 2019","6,087,000","6,069,000","6,131,000","5,997,000","2.76K","0.30%"
"Apr 18, 2019","6,069,000","6,004,000","6,090,000","5,997,000","3.41K","0.95%"
"Apr 17, 2019","6,012,000","6,040,000","6,097,000","5,975,000","3.09K","-0.46%"
"Apr 16, 2019","6,040,000","5,855,000","6,050,000","5,840,000","2.36K","3.09%"
"Apr 15, 2019","5,859,000","5,956,000","5,994,000","5,825,000","2.21K","-1.63%"
"Apr 14, 2019","5,956,000","5,886,000","5,982,000","5,823,000","0.86K","1.15%"
"Apr 13, 2019","5,888,000","5,910,000","5,945,000","5,822,000","1.09K","-0.37%"
"Apr 12, 2019","5,910,000","5,873,000","5,920,000","5,650,000","2.15K","0.63%"
"Apr 11, 2019","5,873,000","6,172,000","6,201,000","5,762,000","3.44K","-4.78%"
"Apr 10, 2019","6,168,000","5,998,000","6,223,000","5,985,000","1.83K","2.83%"
"Apr 09, 2019","5,998,000","6,072,000","6,073,000","5,931,000","1.35K","-1.22%"
"Apr 08, 2019","6,072,000","5,886,000","6,097,000","5,854,000","2.93K","3.16%"
"Apr 07, 2019","5,886,000","5,760,000","5,920,000","5,746,000","1.33K","2.38%"
"Apr 06, 2019","5,749,000","5,674,000","5,912,000","5,600,000","1.76K","1.30%"
"Apr 05, 2019","5,675,000","5,565,000","5,694,000","5,537,000","2.20K","1.98%"
"Apr 04, 2019","5,565,000","5,616,000","5,759,000","5,450,000","2.83K","-0.91%"
"Apr 03, 2019","5,616,000","5,514,000","5,973,000","5,445,000","6.50K","1.83%"
"Apr 02, 2019","5,515,000","4,745,000","5,700,000","4,744,000","10.23K","16.23%"
"Apr 01, 2019","4,745,000","4,650,000","4,790,000","4,625,000","3.54K","2.04%"
"Mar 31, 2019","4,650,000","4,630,000","4,657,000","4,620,000","1.91K","0.43%"
"Mar 30, 2019","4,630,000","4,638,000","4,679,000","4,546,000","2.05K","-0.30%"
"Mar 29, 2019","4,644,000","4,547,000","4,672,000","4,546,000","5.12K","2.13%"
"Mar 28, 2019","4,547,000","4,547,000","4,560,000","4,526,000","6.43K","0.00%"
"Mar 27, 2019","4,547,000","4,492,000","4,555,000","4,475,000","6.58K","1.22%"
"Mar 26, 2019","4,492,000","4,483,000","4,492,000","4,430,000","6.18K","0.25%"
"Mar 25, 2019","4,481,000","4,526,000","4,546,000","4,430,000","3.45K","-0.97%"
"Mar 24, 2019","4,525,000","4,514,000","4,537,000","4,491,000","2.13K","0.24%"
"Mar 23, 2019","4,514,000","4,497,000","4,527,000","4,487,000","1.79K","0.38%"
"Mar 22, 2019","4,497,000","4,496,000","4,519,000","4,486,000","2.44K","0.04%"
"Mar 21, 2019","4,495,000","4,532,000","4,561,000","4,434,000","4.57K","-0.82%"
"Mar 20, 2019","4,532,000","4,486,000","4,537,000","4,464,000","3.87K","1.03%"
"Mar 19, 2019","4,486,000","4,456,000","4,500,000","4,447,000","3.06K","0.70%"
"Mar 18, 2019","4,455,000","4,425,000","4,484,000","4,421,000","3.59K","0.68%"
"Mar 17, 2019","4,425,000","4,441,000","4,443,000","4,389,000","2.78K","-0.32%"
"Mar 16, 2019","4,439,000","4,360,000","4,498,000","4,355,000","4.01K","1.81%"
"Mar 15, 2019","4,360,000","4,342,000","4,380,000","4,331,000","3.76K","0.51%"
"Mar 14, 2019","4,338,000","4,325,000","4,381,000","4,285,000","4.76K","0.28%"
"Mar 13, 2019","4,326,000","4,323,000","4,350,000","4,298,000","4.02K","0.07%"
"Mar 12, 2019","4,323,000","4,334,000","4,354,000","4,272,000","4.21K","-0.25%"
"Mar 11, 2019","4,334,000","4,333,000","4,370,000","4,293,000","5.01K","0.02%"
"Mar 10, 2019","4,333,000","4,358,000","4,358,000","4,310,000","3.93K","-0.57%"
"Mar 09, 2019","4,358,000","4,313,000","4,390,000","4,289,000","5.13K","1.02%"
"Mar 08, 2019","4,314,000","4,290,000","4,376,000","4,235,000","6.39K","0.56%"
"Mar 07, 2019","4,290,000","4,262,000","4,306,000","4,259,000","3.61K","0.63%"
"Mar 06, 2019","4,263,000","4,245,000","4,294,000","4,213,000","2.99K","0.45%"
"Mar 05, 2019","4,244,000","4,155,000","4,266,000","4,139,000","3.97K","2.17%"
"Mar 04, 2019","4,154,000","4,239,000","4,255,000","4,122,000","3.81K","-1.89%"
"Mar 03, 2019","4,234,000","4,251,000","4,266,000","4,219,000","1.72K","-0.45%"
"Mar 02, 2019","4,253,000","4,247,000","4,270,000","4,214,000","1.82K","0.00%"
"Mar 01, 2019","4,253,000","4,239,000","4,270,000","4,237,000","1.88K","0.31%"
"Feb 28, 2019","4,240,000","4,256,000","4,325,000","4,200,000","4.01K","-0.38%"
"Feb 27, 2019","4,256,000","4,235,000","4,270,000","4,137,000","3.86K","0.40%"
"Feb 26, 2019","4,239,000","4,254,000","4,263,000","4,208,000","3.76K","-0.38%"
"Feb 25, 2019","4,255,000","4,189,000","4,274,000","4,185,000","4.70K","1.48%"
"Feb 24, 2019","4,193,000","4,475,000","4,557,000","4,155,000","8.58K","-6.36%"
"Feb 23, 2019","4,478,000","4,353,000","4,497,000","4,322,000","2.68K","2.87%"
"Feb 22, 2019","4,353,000","4,333,000","4,376,000","4,329,000","2.74K","0.46%"
"Feb 21, 2019","4,333,000","4,319,000","4,397,000","4,297,000","3.97K","0.35%"
"Feb 20, 2019","4,318,000","4,253,000","4,339,000","4,217,000","3.88K","1.48%"
"Feb 19, 2019","4,255,000","4,240,000","4,337,000","4,168,000","5.54K","0.35%"
"Feb 18, 2019","4,240,000","4,042,000","4,264,000","4,031,000","6.11K","4.90%"
"Feb 17, 2019","4,042,000","4,003,000","4,089,000","3,988,000","2.51K","0.90%"
"Feb 16, 2019","4,006,000","3,989,000","4,028,000","3,988,000","1.81K","0.40%"
"Feb 15, 2019","3,990,000","3,985,000","4,038,000","3,980,000","2.61K","0.13%"
"Feb 14, 2019","3,985,000","3,985,000","3,997,000","3,968,000","2.29K","0.00%"
"Feb 13, 2019","3,985,000","3,983,000","4,012,000","3,968,000","2.72K","-0.05%"
"Feb 12, 2019","3,987,000","3,986,000","4,014,000","3,950,000","2.90K","-0.05%"
"Feb 11, 2019","3,989,000","4,029,000","4,033,000","3,974,000","3.13K","-0.99%"
"Feb 10, 2019","4,029,000","4,000,000","4,033,000","3,938,000","2.52K","0.73%"
"Feb 09, 2019","4,000,000","4,007,000","4,033,000","3,970,000","2.89K","-0.12%"
"Feb 08, 2019","4,005,000","3,788,000","4,080,000","3,770,000","5.32K","5.76%"
"Feb 07, 2019","3,787,000","3,788,000","3,809,000","3,780,000","2.30K","-0.03%"
"Feb 06, 2019","3,788,000","3,837,000","3,850,000","3,760,000","2.67K","-1.28%"
"Feb 05, 2019","3,837,000","3,826,000","3,848,000","3,817,000","1.81K","0.26%"
"Feb 04, 2019","3,827,000","3,826,000","3,847,000","3,796,000","1.80K","0.03%"
"Feb 03, 2019","3,826,000","3,856,000","3,861,000","3,796,000","1.43K","-0.78%"
"Feb 02, 2019","3,856,000","3,818,000","3,867,000","3,797,000","1.71K","1.00%"
"Feb 01, 2019","3,818,000","3,774,000","3,824,000","3,740,000","2.58K","1.17%"
"Jan 31, 2019","3,774,000","3,807,000","3,849,000","3,758,000","3.63K","-0.87%"
"Jan 30, 2019","3,807,000","3,796,000","3,849,000","3,769,000","3.71K","0.29%"
"Jan 29, 2019","3,796,000","3,830,000","3,838,000","3,739,000","3.17K","-0.89%"
"Jan 28, 2019","3,830,000","3,948,000","3,948,000","3,780,000","4.26K","-2.99%"
"Jan 27, 2019","3,948,000","3,968,000","3,983,000","3,900,000","1.98K","-0.53%"
"Jan 26, 2019","3,969,000","3,962,000","4,040,000","3,940,000","2.39K","0.18%"
"Jan 25, 2019","3,962,000","3,978,000","3,988,000","3,909,000","2.51K","-0.40%"
"Jan 24, 2019","3,978,000","3,998,000","4,000,000","3,951,000","2.94K","-0.45%"
"Jan 23, 2019","3,996,000","4,013,000","4,028,000","3,960,000","3.09K","-0.42%"
"Jan 22, 2019","4,013,000","3,975,000","4,046,000","3,900,000","4.08K","0.98%"
"Jan 21, 2019","3,974,000","3,986,000","4,000,000","3,945,000","2.72K","-0.20%"
"Jan 20, 2019","3,982,000","4,112,000","4,137,000","3,928,000","2.79K","-3.16%"
"Jan 19, 2019","4,112,000","4,051,000","4,179,000","4,046,000","2.78K","1.51%"
"Jan 18, 2019","4,051,000","4,072,000","4,075,000","4,022,000","3.02K","-0.52%"
"Jan 17, 2019","4,072,000","4,054,000","4,085,000","4,007,000","3.20K","0.44%"
"Jan 16, 2019","4,054,000","4,030,000","4,099,000","4,020,000","4.11K","0.60%"
"Jan 15, 2019","4,030,000","4,095,000","4,119,000","4,000,000","3.57K","-1.66%"
"Jan 14, 2019","4,098,000","3,964,000","4,148,000","3,955,000","4.23K","3.38%"
"Jan 13, 2019","3,964,000","4,094,000","4,120,000","3,942,000","3.18K","-3.15%"
"Jan 12, 2019","4,093,000","4,110,000","4,129,000","4,050,000","2.39K","-0.41%"
"Jan 11, 2019","4,110,000","4,089,000","4,157,000","4,047,000","4.74K","0.51%"
"Jan 10, 2019","4,089,000","4,457,000","4,485,000","4,068,000","7.11K","-8.22%"
"Jan 09, 2019","4,455,000","4,488,000","4,507,000","4,417,000","16.65K","-0.74%"
"Jan 08, 2019","4,488,000","4,501,000","4,573,000","4,410,000","19.79K","-0.31%"
"Jan 07, 2019","4,502,000","4,525,000","4,600,000","4,283,000","21.70K","-0.51%"
"Jan 06, 2019","4,525,000","4,297,000","4,553,000","4,269,000","22.37K","5.31%"
"Jan 05, 2019","4,297,000","4,309,000","4,354,000","4,278,000","24.87K","-0.28%"
"Jan 04, 2019","4,309,000","4,286,000","4,334,000","4,243,000","19.20K","0.63%"
"Jan 03, 2019","4,282,000","4,352,000","4,367,000","4,259,000","15.37K","-1.45%"
"Jan 02, 2019","4,345,000","4,294,000","4,360,000","4,244,000","3.86K","1.31%"
"Jan 01, 2019","4,289,000","4,199,000","4,300,000","4,137,000","3.23K","2.14%"
"Dec 31, 2018","4,199,000","4,290,000","4,302,000","4,138,000","4.37K","-2.24%"
"Dec 30, 2018","4,295,000","4,184,000","4,330,000","4,159,000","3.68K","2.51%"
"Dec 29, 2018","4,190,000","4,344,000","4,377,000","4,162,000","4.12K","-3.23%"
"Dec 28, 2018","4,330,000","4,127,000","4,368,000","4,055,000","7.16K","4.94%"
"Dec 27, 2018","4,126,000","4,286,000","4,328,000","4,056,000","4.98K","-3.73%"
"Dec 26, 2018","4,286,000","4,245,000","4,348,000","4,160,000","4.83K","0.97%"
"Dec 25, 2018","4,245,000","4,538,000","4,555,000","4,144,000","7.41K","-6.50%"
"Dec 24, 2018","4,540,000","4,431,000","4,705,000","4,427,000","8.97K","2.46%"
"Dec 23, 2018","4,431,000","4,468,000","4,539,000","4,378,000","5.90K","-0.83%"
"Dec 22, 2018","4,468,000","4,330,000","4,495,000","4,275,000","4.96K","3.19%"
"Dec 21, 2018","4,330,000","4,565,000","4,702,000","4,245,000","10.22K","-5.17%"
"Dec 20, 2018","4,566,000","4,121,000","4,632,000","4,088,000","11.75K","10.83%"
"Dec 19, 2018","4,120,000","4,096,000","4,401,000","4,064,000","10.01K","0.54%"
"Dec 18, 2018","4,098,000","3,927,000","4,110,000","3,847,000","5.94K","4.35%"
"Dec 17, 2018","3,927,000","3,637,000","3,975,000","3,626,000","7.07K","8.00%"
"Dec 16, 2018","3,636,000","3,626,000","3,701,000","3,605,000","2.51K","0.28%"
"Dec 15, 2018","3,626,000","3,636,000","3,691,000","3,563,000","2.88K","-0.30%"
"Dec 14, 2018","3,637,000","3,723,000","3,763,000","3,600,000","4.89K","-2.31%"
"Dec 13, 2018","3,723,000","3,889,000","3,904,000","3,692,000","4.59K","-4.39%"
"Dec 12, 2018","3,894,000","3,821,000","3,931,000","3,803,000","3.83K","1.70%"
"Dec 11, 2018","3,829,000","3,897,000","3,920,000","3,777,000","3.92K","-1.74%"
"Dec 10, 2018","3,897,000","4,017,000","4,075,000","3,845,000","4.16K","-2.96%"
"Dec 09, 2018","4,016,000","3,888,000","4,120,000","3,844,000","4.03K","3.29%"
"Dec 08, 2018","3,888,000","3,867,000","3,999,000","3,720,000","4.19K","0.54%"
"Dec 07, 2018","3,867,000","3,964,000","4,045,000","3,669,000","9.96K","-2.45%"
"Dec 06, 2018","3,964,000","4,264,000","4,381,000","3,958,000","7.99K","-6.99%"
"Dec 05, 2018","4,262,000","4,457,000","4,470,000","4,230,000","5.23K","-4.38%"
"Dec 04, 2018","4,457,000","4,386,000","4,595,000","4,284,000","5.89K","1.60%"
"Dec 03, 2018","4,387,000","4,694,000","4,713,000","4,333,000","5.91K","-6.54%"
"Dec 02, 2018","4,694,000","4,726,000","4,848,000","4,613,000","3.57K","-0.66%"
"Dec 01, 2018","4,725,000","4,571,000","4,843,000","4,480,000","3.79K","3.37%"
"Nov 30, 2018","4,571,000","4,845,000","4,883,000","4,460,000","5.17K","-5.66%"
"Nov 29, 2018","4,845,000","4,799,000","5,020,000","4,660,000","6.45K","0.96%"
"Nov 28, 2018","4,799,000","4,376,000","4,930,000","4,368,000","7.39K","9.54%"
"Nov 27, 2018","4,381,000","4,367,000","4,443,000","4,177,000","5.27K","0.41%"
"Nov 26, 2018","4,363,000","4,613,000","4,746,000","4,167,000","6.89K","-5.42%"
"Nov 25, 2018","4,613,000","4,491,000","4,770,000","4,127,000","8.47K","2.72%"
"Nov 24, 2018","4,491,000","5,013,000","5,131,000","4,420,000","4.37K","-10.41%"
"Nov 23, 2018","5,013,000","4,971,000","5,075,000","4,787,000","4.08K","1.07%"
"Nov 22, 2018","4,960,000","5,278,000","5,357,000","4,910,000","3.62K","-6.03%"
"Nov 21, 2018","5,278,000","5,187,000","5,430,000","5,018,000","5.19K","1.75%"
"Nov 20, 2018","5,187,000","5,610,000","5,748,000","4,942,000","9.55K","-7.54%"
"Nov 19, 2018","5,610,000","6,423,000","6,428,000","5,550,000","5.47K","-12.67%"
"Nov 18, 2018","6,424,000","6,402,000","6,455,000","6,372,000","0.81K","0.34%"
"Nov 17, 2018","6,402,000","6,432,000","6,432,000","6,343,000","1.14K","-0.31%"
"Nov 16, 2018","6,422,000","6,539,000","6,580,000","6,337,000","2.66K","-1.59%"
"Nov 15, 2018","6,526,000","6,775,000","6,808,000","6,271,000","4.86K","-3.62%"
"Nov 14, 2018","6,771,000","7,245,000","7,268,000","6,503,000","4.16K","-6.54%"
"Nov 13, 2018","7,245,000","7,252,000","7,272,000","7,213,000","1.55K","-0.12%"
"Nov 12, 2018","7,254,000","7,264,000","7,293,000","7,243,000","1.29K","-0.15%"
"Nov 11, 2018","7,265,000","7,240,000","7,272,000","7,198,000","42.16K","0.35%"
"Nov 10, 2018","7,240,000","7,249,000","7,293,000","7,231,000","86.12K","-0.11%"
"Nov 09, 2018","7,248,000","7,293,000","7,329,000","7,211,000","71.49K","-0.62%"
"Nov 08, 2018","7,293,000","7,309,000","7,341,000","7,240,000","56.12K","-0.23%"
"Nov 07, 2018","7,310,000","7,240,000","7,363,000","7,223,000","76.36K","0.97%"
"Nov 06, 2018","7,240,000","7,198,000","7,259,000","7,187,000","87.24K","0.57%"
"Nov 05, 2018","7,199,000","7,220,000","7,253,000","7,187,000","122.54K","-0.30%"
"Nov 04, 2018","7,221,000","7,148,000","7,266,000","7,134,000","90.26K","1.02%"
"Nov 03, 2018","7,148,000","7,181,000","7,190,000","7,110,000","74.18K","-0.46%"
"Nov 02, 2018","7,181,000","7,179,000","7,238,000","7,152,000","88.64K","0.04%"
"Nov 01, 2018","7,178,000","7,160,000","7,200,000","7,147,000","92.26K","0.22%"
"Oct 31, 2018","7,162,000","7,144,000","7,203,000","7,086,000","81.67K","0.28%"
"Oct 30, 2018","7,142,000","7,106,000","7,198,000","7,102,000","65.40K","0.51%"
"Oct 29, 2018","7,106,000","7,259,000","7,273,000","7,093,000","73.57K","-2.11%"
"Oct 28, 2018","7,259,000","7,290,000","7,306,000","7,251,000","38.97K","-0.43%"
"Oct 27, 2018","7,290,000","7,275,000","7,301,000","7,255,000","66.24K","0.16%"
"Oct 26, 2018","7,278,000","7,271,000","7,316,000","7,235,000","57.44K","0.10%"
"Oct 25, 2018","7,271,000","7,285,000","7,310,000","7,234,000","76.77K","-0.18%"
"Oct 24, 2018","7,284,000","7,270,000","7,330,000","7,265,000","65.63K","0.19%"
"Oct 23, 2018","7,270,000","7,298,000","7,329,000","7,250,000","71.97K","-0.38%"
"Oct 22, 2018","7,298,000","7,315,000","7,347,000","7,270,000","51.48K","-0.21%"
"Oct 21, 2018","7,313,000","7,319,000","7,363,000","7,299,000","40.65K","0.04%"
"Oct 20, 2018","7,310,000","7,302,000","7,352,000","7,272,000","39.57K","0.11%"
"Oct 19, 2018","7,302,000","7,336,000","7,378,000","7,280,000","45.70K","-0.46%"
"Oct 18, 2018","7,336,000","7,334,000","7,398,000","7,318,000","33.81K","0.03%"
"Oct 17, 2018","7,334,000","7,372,000","7,380,000","7,288,000","29.52K","-0.52%"
"Oct 16, 2018","7,372,000","7,411,000","7,469,000","7,327,000","33.67K","-0.53%"
"Oct 15, 2018","7,411,000","7,196,000","7,875,000","7,165,000","27.34K","2.97%"
"Oct 14, 2018","7,197,000","7,194,000","7,256,000","7,170,000","33.18K","0.04%"
"Oct 13, 2018","7,194,000","7,195,000","7,217,000","7,167,000","30.94K","-0.04%"
"Oct 12, 2018","7,197,000","7,194,000","7,283,000","7,160,000","31.80K","-0.03%"
"Oct 11, 2018","7,199,000","7,467,000","7,475,000","7,158,000","26.18K","-3.59%"
"Oct 10, 2018","7,467,000","7,522,000","7,522,000","7,388,000","31.38K","-0.73%"
"Oct 09, 2018","7,522,000","7,540,000","7,570,000","7,487,000","32.60K","-0.24%"
"Oct 08, 2018","7,540,000","7,491,000","7,584,000","7,461,000","29.95K","0.65%"
"Oct 07, 2018","7,491,000","7,499,000","7,521,000","7,432,000","22.88K","-0.11%"
"Oct 06, 2018","7,499,000","7,497,000","7,525,000","7,441,000","23.61K","0.03%"
"Oct 05, 2018","7,497,000","7,469,000","7,550,000","7,425,000","24.33K","0.37%"
"Oct 04, 2018","7,469,000","7,395,000","7,522,000","7,370,000","25.51K","1.16%"
"Oct 03, 2018","7,383,000","7,375,000","7,401,000","7,291,000","26.68K","0.16%"
"Oct 02, 2018","7,371,000","7,364,000","7,418,000","7,331,000","27.51K","0.10%"
"Oct 01, 2018","7,364,000","7,417,000","7,461,000","7,300,000","28.91K","-0.71%"
"Sep 30, 2018","7,417,000","7,370,000","7,417,000","7,327,000","29.00K","0.64%"
"Sep 29, 2018","7,370,000","7,425,000","7,425,000","7,260,000","29.27K","-0.74%"
"Sep 28, 2018","7,425,000","7,460,000","7,551,000","7,330,000","28.25K","-0.47%"
"Sep 27, 2018","7,460,000","7,310,000","7,500,000","7,255,000","34.61K","2.05%"
"Sep 26, 2018","7,310,000","7,295,000","7,394,000","7,250,000","37.32K","0.19%"
"Sep 25, 2018","7,296,000","7,431,000","7,431,000","7,250,000","36.74K","-1.82%"
"Sep 24, 2018","7,431,000","7,510,000","7,555,000","7,410,000","32.05K","-1.05%"
"Sep 23, 2018","7,510,000","7,521,000","7,600,000","7,480,000","33.96K","-0.15%"
"Sep 22, 2018","7,521,000","7,539,000","7,645,000","7,406,000","33.26K","-0.01%"
"Sep 21, 2018","7,522,000","7,293,000","7,593,000","7,255,000","39.69K","3.13%"
"Sep 20, 2018","7,294,000","7,249,000","7,350,000","7,182,000","38.76K","0.62%"
"Sep 19, 2018","7,249,000","7,233,000","7,385,000","7,008,000","36.51K","0.22%"
"Sep 18, 2018","7,233,000","7,194,000","7,272,000","7,135,000","35.36K","0.54%"
"Sep 17, 2018","7,194,000","7,343,000","7,400,000","7,112,000","34.57K","-2.03%"
"Sep 16, 2018","7,343,000","7,370,000","7,389,000","7,240,000","33.94K","-0.37%"
"Sep 15, 2018","7,370,000","7,352,000","7,415,000","7,306,000","34.03K","0.24%"
"Sep 14, 2018","7,352,000","7,373,000","7,456,000","7,264,000","34.13K","0.07%"
